,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
21074,3259.0,346.0,,170.0,47.0,2839.0,190.0,215.0,163.0,2553.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,0,1,0
21075,3259.0,62.0,,95.0,10.0,1595.0,231.0,209.0,106.0,,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
21076,2882.0,64.0,15.0,309.0,69.0,1054.0,,208.0,,17774.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,1.0,0.0,,,0.0,,,0.0,Lodgepole Pine,0,0,1,0
21077,2645.0,,15.0,258.0,41.0,1637.0,196.0,213.0,154.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,0.0,,Lodgepole Pine,0,1,0,0
21078,2872.0,2281.0,10.0,95.0,,1698.0,,232.0,178.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,Aspen,0,0,1,0
21079,3265.0,306.0,37.0,30.0,31.0,4609.0,95.0,-27.0,222.0,745.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21080,2766.0,333.0,11.0,120.0,29.0,1740.0,195.0,226.0,,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,Lodgepole Pine,0,1,0,0
21081,2959.0,126.0,20.0,484.0,149.0,-20985.0,248.0,223.0,94.0,1425.0,,0.0,,,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
21082,3202.0,23.0,9.0,60.0,-7.0,4183.0,,,142.0,3340.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,Krummholz,0,0,1,0
21083,3240.0,,13.0,684.0,99.0,295.0,184.0,237.0,,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21084,3280.0,163.0,15.0,150.0,25.0,1597.0,,243.0,137.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,Spruce/Fir,0,1,0,0
21085,2635.0,307.0,,175.0,110.0,1565.0,124.0,206.0,215.0,1611.0,0.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,Douglas-fir,0,0,1,0
21086,3536.0,69.0,4.0,800.0,327.0,-20985.0,224.0,231.0,143.0,962.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,Spruce/Fir,0,1,0,0
21087,2725.0,,5.0,,9.0,1430.0,225.0,230.0,139.0,1789.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21088,2871.0,6.0,13.0,255.0,44.0,2471.0,204.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21089,6704.0,92.0,11.0,,64.0,824.0,237.0,477.0,,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,Lodgepole Pine,0,1,0,0
21090,2986.0,,11.0,30.0,4.0,2074.0,206.0,218.0,669.0,1189.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,Spruce/Fir,0,0,1,0
21091,2878.0,210.0,27.0,,52.0,2781.0,187.0,253.0,187.0,1321.0,0.0,,0.0,0.0,,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
21092,2960.0,358.0,9.0,42.0,4.0,4855.0,207.0,224.0,155.0,4082.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,Spruce/Fir,0,1,0,0
21093,3281.0,2281.0,,180.0,,4448.0,233.0,206.0,,1279.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
21094,2919.0,,16.0,120.0,31.0,3337.0,176.0,225.0,,17774.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21095,3137.0,,18.0,242.0,73.0,2100.0,187.0,205.0,154.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,Lodgepole Pine,0,0,1,0
21096,3253.0,100.0,14.0,201.0,27.0,2590.0,242.0,220.0,105.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0,Krummholz,0,0,1,0
21097,,119.0,15.0,295.0,-22.0,3805.0,,226.0,107.0,1786.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21098,2977.0,341.0,14.0,162.0,35.0,4076.0,-132.0,218.0,167.0,2391.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21099,2847.0,82.0,7.0,417.0,14.0,2778.0,,-27.0,,,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,1.0,0.0,,,,0.0,,0.0,,0.0,0.0,,Spruce/Fir,0,1,0,0
21100,2991.0,,13.0,-2652.0,-6.0,4512.0,222.0,211.0,121.0,2254.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21101,2884.0,-1961.0,7.0,,98.0,2724.0,217.0,225.0,144.0,,,0.0,0.0,,0.0,,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,Lodgepole Pine,0,1,0,0
21102,3007.0,296.0,20.0,150.0,60.0,2825.0,160.0,230.0,208.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,,0.0,0.0,,Lodgepole Pine,0,0,1,0
21103,3155.0,115.0,4.0,679.0,108.0,4468.0,227.0,236.0,144.0,1950.0,,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,1,0,0
21104,2949.0,330.0,9.0,300.0,65.0,3242.0,199.0,229.0,669.0,2160.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
21105,3072.0,243.0,6.0,234.0,9.0,446.0,207.0,-27.0,,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21106,3236.0,332.0,17.0,85.0,25.0,1565.0,177.0,215.0,,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
21107,3362.0,55.0,,408.0,132.0,2125.0,227.0,215.0,120.0,2334.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,1,0,0,0
21108,-730.0,,8.0,633.0,107.0,1892.0,,248.0,175.0,757.0,,0.0,,0.0,0.0,,0,0,0,0,0,,1.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
21109,3037.0,34.0,13.0,3144.0,10.0,,,212.0,128.0,2947.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21110,2656.0,,21.0,170.0,26.0,3154.0,561.0,224.0,94.0,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21111,3231.0,84.0,108.0,30.0,,3046.0,229.0,229.0,133.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,1.0,,Krummholz,0,0,1,0
21112,2002.0,,19.0,0.0,0.0,124.0,,241.0,212.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,,0.0,1.0,0.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
21113,,,21.0,242.0,100.0,283.0,225.0,191.0,90.0,1460.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21114,2185.0,207.0,2.0,42.0,10.0,277.0,218.0,241.0,,,,1.0,0.0,0.0,0.0,,0,0,0,0,0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
21115,,93.0,26.0,295.0,149.0,499.0,250.0,190.0,,1809.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,Cottonwood/Willow,0,0,0,1
21116,3305.0,38.0,15.0,955.0,189.0,,218.0,,118.0,2876.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,,,1.0,0.0,0.0,0.0,,,0.0,,Spruce/Fir,0,0,1,0
21117,-730.0,45.0,,60.0,-613.0,5218.0,219.0,236.0,154.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,Spruce/Fir,0,1,0,0
21118,2666.0,,10.0,42.0,7.0,1358.0,-132.0,218.0,130.0,810.0,0.0,,0.0,,0.0,0.0,0,0,0,0,0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
21119,2647.0,131.0,16.0,-2652.0,0.0,270.0,244.0,,110.0,576.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,Lodgepole Pine,0,1,0,0
21120,3130.0,320.0,16.0,382.0,65.0,25383.0,,,,17774.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,Spruce/Fir,1,0,0,0
21121,3047.0,83.0,18.0,192.0,43.0,4297.0,242.0,206.0,88.0,2605.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21122,,,43.0,30.0,24.0,60.0,170.0,110.0,40.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,,Ponderosa Pine,0,0,0,1
21123,3119.0,22.0,10.0,277.0,52.0,5102.0,214.0,218.0,140.0,2947.0,0.0,0.0,,0.0,,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,Spruce/Fir,0,1,0,0
21124,3379.0,206.0,11.0,571.0,-613.0,25383.0,213.0,250.0,171.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,Spruce/Fir,1,0,0,0
21125,3123.0,315.0,7.0,400.0,54.0,1249.0,201.0,234.0,173.0,1075.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
21126,3146.0,,6.0,180.0,20.0,1533.0,,,152.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
21127,2727.0,37.0,7.0,511.0,-30.0,1426.0,220.0,224.0,,1471.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
21128,2730.0,45.0,8.0,,32.0,1338.0,223.0,223.0,135.0,2233.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,,0.0,,Lodgepole Pine,0,1,0,0
21129,3264.0,,18.0,,36.0,1680.0,,,,,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,0.0,0.0,Spruce/Fir,0,0,1,0
21130,3151.0,,11.0,674.0,108.0,6092.0,192.0,244.0,191.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21131,3021.0,,16.0,323.0,66.0,3078.0,,216.0,97.0,6290.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,0,1,0,0
21132,2539.0,-1961.0,16.0,309.0,108.0,-20985.0,182.0,218.0,,514.0,,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,Douglas-fir,0,0,0,1
21133,3162.0,218.0,8.0,3144.0,0.0,2588.0,211.0,248.0,173.0,1121.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
21134,2278.0,74.0,21.0,30.0,17.0,390.0,,195.0,76.0,1624.0,0.0,0.0,0.0,1.0,0.0,,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,Cottonwood/Willow,0,0,0,1
21135,,30.0,8.0,95.0,7.0,1660.0,218.0,223.0,,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
21136,2691.0,114.0,8.0,309.0,67.0,1230.0,233.0,,131.0,499.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,Lodgepole Pine,0,1,0,0
21137,2342.0,276.0,11.0,,12.0,90.0,,242.0,,706.0,0.0,,,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
21138,2504.0,68.0,18.0,180.0,76.0,764.0,,200.0,89.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,Lodgepole Pine,0,0,0,1
21139,2886.0,309.0,10.0,30.0,3.0,4373.0,193.0,-27.0,181.0,5956.0,,0.0,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
21140,3253.0,,28.0,666.0,263.0,738.0,239.0,230.0,102.0,1631.0,,0.0,0.0,,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21141,,112.0,,,0.0,2609.0,239.0,,118.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21142,3407.0,303.0,19.0,1155.0,,3967.0,165.0,-27.0,202.0,,0.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,,,,,0.0,Lodgepole Pine,0,0,1,0
21143,3024.0,0.0,12.0,402.0,0.0,3769.0,202.0,217.0,152.0,2588.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21144,3254.0,307.0,5.0,153.0,26.0,1530.0,206.0,,,722.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,1.0,,,,0.0,,,0.0,0.0,,Spruce/Fir,0,0,1,0
21145,2851.0,121.0,23.0,60.0,23.0,95.0,252.0,215.0,78.0,1301.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,Spruce/Fir,0,1,0,0
21146,2721.0,,9.0,,0.0,1728.0,,222.0,127.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,Lodgepole Pine,0,1,0,0
21147,,60.0,22.0,636.0,33.0,,,190.0,,1068.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,Spruce/Fir,0,0,1,0
21148,,8.0,10.0,108.0,,5011.0,208.0,220.0,149.0,1116.0,,,0.0,,,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,Lodgepole Pine,0,1,0,0
21149,2453.0,357.0,24.0,120.0,25.0,870.0,,190.0,146.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,Douglas-fir,0,0,1,0
21150,2982.0,259.0,26.0,323.0,185.0,2698.0,150.0,,227.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
21151,,112.0,22.0,127.0,51.0,1181.0,252.0,477.0,75.0,659.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21152,3340.0,287.0,9.0,95.0,9.0,3390.0,195.0,240.0,185.0,2017.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,,0.0,,,Spruce/Fir,0,0,1,0
